#{"t_start": 1748197355.2493582, "env_id": "None"}
r,l,t
-11880875.726187,150,7878.83061
-5203859.806139,150,7894.979515
-9984628.579086,150,7902.00553
-7067466.047241,150,7912.049306
-8512714.085911,150,7922.623577
-9324082.440162,150,7934.083754
-8029933.368241,150,7940.607897
-6853605.862054,150,7946.639441
-10759538.856479,150,7951.440859
-10034209.166511,150,7959.922046
-9779214.813477,150,7967.190306
-8932876.79237,150,7973.289803
-11363459.775483,150,7979.362836
-8214692.878107,150,7983.90943
-9219442.081548,150,7993.77637
-4432055.206685,150,8000.236675
-7395754.476763,150,8016.153288
-12680825.237483,150,8024.301761
-9245756.395336,150,8029.033662
-10829634.649987,150,8043.981157
-12722555.070458,150,8059.215904
-3262416.415573,150,8074.18833
-8721480.314395,150,8080.995297
-8303128.095497,150,8086.419767
-9349272.714192,150,8097.749498
-9874626.848876,150,8102.860503
-9741880.354649,150,8108.701531
-11352372.230262,150,8115.694889
-8280985.06422,150,8121.894943
-10613381.539824,150,8134.893379
-8157000.135139,150,8142.63454
-8304799.027033,150,8147.120472
-8718215.021994,150,8157.670212
-5798613.2068,150,8162.361293
-8765634.588947,150,8168.317947
-13782504.066547,150,8176.331887
-10352747.439531,150,8181.088364
-7748096.180386,150,8190.021699
